# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-04-18 20:31:20 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11113000 SESPE C NR FILLMORE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 11113000
#    TS_ID       Parameter Description
#    14414       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     Rat  Rating being developed.
#
agency_cd	site_no	datetime	tz_cd	14414_00060	14414_00060_cd
USGS	11113000	2023-02-24 05:15	PST	157	P
USGS	11113000	2023-02-24 05:30	PST	173	P
USGS	11113000	2023-02-24 05:45	PST	182	P
USGS	11113000	2023-02-24 06:00	PST	184	P
USGS	11113000	2023-02-24 06:15	PST	189	P
USGS	11113000	2023-02-24 06:30	PST	201	P
USGS	11113000	2023-02-24 06:45	PST	214	P
USGS	11113000	2023-02-24 07:00	PST	224	P
USGS	11113000	2023-02-24 07:15	PST	246	P
USGS	11113000	2023-02-24 07:30	PST	264	P
USGS	11113000	2023-02-24 07:45	PST	272	P
USGS	11113000	2023-02-24 08:00	PST	275	P
USGS	11113000	2023-02-24 08:15	PST	300	P
USGS	11113000	2023-02-24 08:30	PST	330	P
USGS	11113000	2023-02-24 08:45	PST	358	P
USGS	11113000	2023-02-24 09:00	PST	370	P
USGS	11113000	2023-02-24 09:15	PST	387	P
USGS	11113000	2023-02-24 09:30	PST	483	P
USGS	11113000	2023-02-24 09:45	PST	668	P
USGS	11113000	2023-02-24 10:00	PST	830	P
USGS	11113000	2023-02-24 10:15	PST	1060	P
USGS	11113000	2023-02-24 10:30	PST	1310	P
USGS	11113000	2023-02-24 10:45	PST	1590	P
USGS	11113000	2023-02-24 11:00	PST	1930	P
USGS	11113000	2023-02-24 11:15	PST	2140	P
USGS	11113000	2023-02-24 11:30	PST	2630	P
USGS	11113000	2023-02-24 11:45	PST	2820	P
USGS	11113000	2023-02-24 12:00	PST	2980	P
USGS	11113000	2023-02-24 12:15	PST	3170	P
USGS	11113000	2023-02-24 12:30	PST	3310	P
USGS	11113000	2023-02-24 12:45	PST	3540	P
USGS	11113000	2023-02-24 13:00	PST	3670	P
USGS	11113000	2023-02-24 13:15	PST	3790	P
USGS	11113000	2023-02-24 13:30	PST	3980	P
USGS	11113000	2023-02-24 13:45	PST	4100	P
USGS	11113000	2023-02-24 14:00	PST	4140	P
USGS	11113000	2023-02-24 14:15	PST	4290	P
USGS	11113000	2023-02-24 14:30	PST	4430	P
USGS	11113000	2023-02-24 14:45	PST	4670	P
USGS	11113000	2023-02-24 15:00	PST	4720	P
USGS	11113000	2023-02-24 15:15	PST	4700	P
USGS	11113000	2023-02-24 15:30	PST	4750	P
USGS	11113000	2023-02-24 15:45	PST	5060	P
USGS	11113000	2023-02-24 16:00	PST	5530	P
USGS	11113000	2023-02-24 16:15	PST	5700	P
USGS	11113000	2023-02-24 16:30	PST	6000	P
USGS	11113000	2023-02-24 16:45	PST	6230	P
USGS	11113000	2023-02-24 17:00	PST	7040	P
USGS	11113000	2023-02-24 17:15	PST	7410	P
USGS	11113000	2023-02-24 17:30	PST	7420	P
USGS	11113000	2023-02-24 17:45	PST	10200	P
USGS	11113000	2023-02-24 18:00	PST	11500	P
USGS	11113000	2023-02-24 18:15	PST	13300	P
USGS	11113000	2023-02-24 18:30	PST	13300	P
USGS	11113000	2023-02-24 18:45	PST	15100	P
USGS	11113000	2023-02-24 19:00	PST	17300	P
USGS	11113000	2023-02-24 19:15	PST	16100	P
USGS	11113000	2023-02-24 19:30	PST	16600	P
USGS	11113000	2023-02-24 19:45	PST	16800	P
USGS	11113000	2023-02-24 20:00	PST	17900	P
USGS	11113000	2023-02-24 20:15	PST	19500	P
USGS	11113000	2023-02-24 20:30	PST	19100	P
USGS	11113000	2023-02-24 20:45	PST	21200	P
USGS	11113000	2023-02-24 21:00	PST	21100	P
USGS	11113000	2023-02-24 21:15	PST	21300	P
USGS	11113000	2023-02-24 21:30	PST	22300	P
USGS	11113000	2023-02-24 21:45	PST	22800	P
USGS	11113000	2023-02-24 22:00	PST	23500	P
USGS	11113000	2023-02-24 22:15	PST	23700	P
USGS	11113000	2023-02-24 22:30	PST	22900	P
USGS	11113000	2023-02-24 22:45	PST	24400	P
USGS	11113000	2023-02-24 23:00	PST	24600	P
USGS	11113000	2023-02-24 23:15	PST	24800	P
USGS	11113000	2023-02-24 23:30	PST	22400	P
USGS	11113000	2023-02-24 23:45	PST	22400	P
USGS	11113000	2023-02-25 00:00	PST	22000	P
USGS	11113000	2023-02-25 00:15	PST	21100	P
USGS	11113000	2023-02-25 00:30	PST	20700	P
USGS	11113000	2023-02-25 00:45	PST	19900	P
USGS	11113000	2023-02-25 01:00	PST	19000	P
USGS	11113000	2023-02-25 01:15	PST	19400	P
USGS	11113000	2023-02-25 01:30	PST	18400	P
USGS	11113000	2023-02-25 01:45	PST	18600	P
USGS	11113000	2023-02-25 02:00	PST	18200	P
USGS	11113000	2023-02-25 02:15	PST	17800	P
USGS	11113000	2023-02-25 02:30	PST	16900	P
USGS	11113000	2023-02-25 02:45	PST	16800	P
USGS	11113000	2023-02-25 03:00	PST	16000	P
USGS	11113000	2023-02-25 03:15	PST	16000	P
USGS	11113000	2023-02-25 03:30	PST	15400	P
USGS	11113000	2023-02-25 03:45	PST	15200	P
USGS	11113000	2023-02-25 04:00	PST	15200	P
USGS	11113000	2023-02-25 04:15	PST	14300	P
USGS	11113000	2023-02-25 04:30	PST	14200	P
USGS	11113000	2023-02-25 04:45	PST	13500	P
USGS	11113000	2023-02-25 05:00	PST	12900	P
USGS	11113000	2023-02-25 05:15	PST	12400	P
USGS	11113000	2023-02-25 05:30	PST	11800	P
USGS	11113000	2023-02-25 05:45	PST	10700	P
USGS	11113000	2023-02-25 06:00	PST	10700	P
USGS	11113000	2023-02-25 06:15	PST	10300	P
USGS	11113000	2023-02-25 06:30	PST	9900	P
USGS	11113000	2023-02-25 06:45	PST	9470	P
USGS	11113000	2023-02-25 07:00	PST	9230	P
USGS	11113000	2023-02-25 07:15	PST	9270	P
USGS	11113000	2023-02-25 07:30	PST	9010	P
USGS	11113000	2023-02-25 07:45	PST	9070	P
USGS	11113000	2023-02-25 08:00	PST	8880	P
USGS	11113000	2023-02-25 08:15	PST	8810	P
USGS	11113000	2023-02-25 08:30	PST	8560	P
USGS	11113000	2023-02-25 08:45	PST	8430	P
USGS	11113000	2023-02-25 09:00	PST	8250	P
USGS	11113000	2023-02-25 09:15	PST	8160	P
USGS	11113000	2023-02-25 09:30	PST	7800	P
USGS	11113000	2023-02-25 09:45	PST	7710	P
USGS	11113000	2023-02-25 10:00	PST	7710	P
USGS	11113000	2023-02-25 10:15	PST	7650	P
USGS	11113000	2023-02-25 10:30	PST	7480	P
USGS	11113000	2023-02-25 10:45	PST	7140	P
USGS	11113000	2023-02-25 11:00	PST	7430	P
USGS	11113000	2023-02-25 11:15	PST	7360	P
USGS	11113000	2023-02-25 11:30	PST	7430	P
USGS	11113000	2023-02-25 11:45	PST	7250	P
USGS	11113000	2023-02-25 12:00	PST	7290	P
USGS	11113000	2023-02-25 12:15	PST	7190	P
USGS	11113000	2023-02-25 12:30	PST	7010	P
USGS	11113000	2023-02-25 12:45	PST	7080	P
USGS	11113000	2023-02-25 13:00	PST	6820	P
USGS	11113000	2023-02-25 13:15	PST	6720	P
USGS	11113000	2023-02-25 13:30	PST	6730	P
USGS	11113000	2023-02-25 13:45	PST	6510	P
USGS	11113000	2023-02-25 14:00	PST	6520	P
USGS	11113000	2023-02-25 14:15	PST	6660	P
USGS	11113000	2023-02-25 14:30	PST	6700	P
USGS	11113000	2023-02-25 14:45	PST	6450	P
USGS	11113000	2023-02-25 15:00	PST	6670	P
USGS	11113000	2023-02-25 15:15	PST	6500	P
USGS	11113000	2023-02-25 15:30	PST	6380	P
USGS	11113000	2023-02-25 15:45	PST	6240	P
USGS	11113000	2023-02-25 16:00	PST	5950	P
USGS	11113000	2023-02-25 16:15	PST	6340	P
USGS	11113000	2023-02-25 16:30	PST	6120	P
USGS	11113000	2023-02-25 16:45	PST	6080	P
USGS	11113000	2023-02-25 17:00	PST	6070	P
USGS	11113000	2023-02-25 17:15	PST	5880	P
USGS	11113000	2023-02-25 17:30	PST	5970	P
USGS	11113000	2023-02-25 17:45	PST	5860	P
USGS	11113000	2023-02-25 18:00	PST	5890	P
USGS	11113000	2023-02-25 18:15	PST	5780	P
USGS	11113000	2023-02-25 18:30	PST	5840	P
USGS	11113000	2023-02-25 18:45	PST	5610	P
USGS	11113000	2023-02-25 19:00	PST	5530	P
USGS	11113000	2023-02-25 19:15	PST	5510	P
USGS	11113000	2023-02-25 19:30	PST	5620	P
USGS	11113000	2023-02-25 19:45	PST	5350	P
USGS	11113000	2023-02-25 20:00	PST	5310	P
USGS	11113000	2023-02-25 20:15	PST	5230	P
USGS	11113000	2023-02-25 20:30	PST	5470	P
USGS	11113000	2023-02-25 20:45	PST	5300	P
USGS	11113000	2023-02-25 21:00	PST	5200	P
USGS	11113000	2023-02-25 21:15	PST	5140	P
USGS	11113000	2023-02-25 21:30	PST	5080	P
USGS	11113000	2023-02-25 21:45	PST	5070	P
USGS	11113000	2023-02-25 22:00	PST	5060	P
USGS	11113000	2023-02-25 22:15	PST	4890	P
USGS	11113000	2023-02-25 22:30	PST	4770	P
USGS	11113000	2023-02-25 22:45	PST	4760	P
USGS	11113000	2023-02-25 23:00	PST	4900	P
USGS	11113000	2023-02-25 23:15	PST	4720	P
USGS	11113000	2023-02-25 23:30	PST	4660	P
USGS	11113000	2023-02-25 23:45	PST	4570	P
USGS	11113000	2023-02-26 00:00	PST	4450	P
USGS	11113000	2023-02-26 00:15	PST	4610	P
USGS	11113000	2023-02-26 00:30	PST	4470	P
USGS	11113000	2023-02-26 00:45	PST	4440	P
USGS	11113000	2023-02-26 01:00	PST	4410	P
USGS	11113000	2023-02-26 01:15	PST	4420	P
USGS	11113000	2023-02-26 01:30	PST	4290	P
USGS	11113000	2023-02-26 01:45	PST	4220	P
USGS	11113000	2023-02-26 02:00	PST	4260	P
USGS	11113000	2023-02-26 02:15	PST	4230	P
USGS	11113000	2023-02-26 02:30	PST	4180	P
USGS	11113000	2023-02-26 02:45	PST	4170	P
USGS	11113000	2023-02-26 03:00	PST	4030	P
USGS	11113000	2023-02-26 03:15	PST	4070	P
USGS	11113000	2023-02-26 03:30	PST	4020	P
USGS	11113000	2023-02-26 03:45	PST	4010	P
USGS	11113000	2023-02-26 04:00	PST	3950	P
USGS	11113000	2023-02-26 04:15	PST	3920	P
USGS	11113000	2023-02-26 04:30	PST	3870	P
USGS	11113000	2023-02-26 04:45	PST	3840	P
USGS	11113000	2023-02-26 05:00	PST	3830	P
USGS	11113000	2023-02-26 05:15	PST	3730	P
USGS	11113000	2023-02-26 05:30	PST	3740	P
USGS	11113000	2023-02-26 05:45	PST	3670	P
USGS	11113000	2023-02-26 06:00	PST	3680	P
USGS	11113000	2023-02-26 06:15	PST	3640	P
USGS	11113000	2023-02-26 06:30	PST	3630	P
USGS	11113000	2023-02-26 06:45	PST	3560	P
USGS	11113000	2023-02-26 07:00	PST	3550	P
USGS	11113000	2023-02-26 07:15	PST	3540	P
USGS	11113000	2023-02-26 07:30	PST	3500	P
USGS	11113000	2023-02-26 07:45	PST	3490	P
USGS	11113000	2023-02-26 08:00	PST	3440	P
USGS	11113000	2023-02-26 08:15	PST	3440	P
USGS	11113000	2023-02-26 08:30	PST	3390	P
USGS	11113000	2023-02-26 08:45	PST	3380	P
USGS	11113000	2023-02-26 09:00	PST	3370	P
USGS	11113000	2023-02-26 09:15	PST	3360	P
USGS	11113000	2023-02-26 09:30	PST	3320	P
USGS	11113000	2023-02-26 09:45	PST	3280	P
USGS	11113000	2023-02-26 10:00	PST	3290	P
USGS	11113000	2023-02-26 10:15	PST	3260	P
USGS	11113000	2023-02-26 10:30	PST	3250	P
USGS	11113000	2023-02-26 10:45	PST	3210	P
USGS	11113000	2023-02-26 11:00	PST	3230	P
USGS	11113000	2023-02-26 11:15	PST	3210	P
USGS	11113000	2023-02-26 11:30	PST	3170	P
USGS	11113000	2023-02-26 11:45	PST	3140	P
USGS	11113000	2023-02-26 12:00	PST	3100	P
USGS	11113000	2023-02-26 12:15	PST	3090	P
USGS	11113000	2023-02-26 12:30	PST	3080	P
USGS	11113000	2023-02-26 12:45	PST	3040	P
USGS	11113000	2023-02-26 13:00	PST	3050	P
USGS	11113000	2023-02-26 13:15	PST	3060	P
USGS	11113000	2023-02-26 13:30	PST	3050	P
USGS	11113000	2023-02-26 13:45	PST	3010	P
USGS	11113000	2023-02-26 14:00	PST	3030	P
USGS	11113000	2023-02-26 14:15	PST	3020	P
USGS	11113000	2023-02-26 14:30	PST	3000	P
USGS	11113000	2023-02-26 14:45	PST	2990	P
USGS	11113000	2023-02-26 15:00	PST	2980	P
USGS	11113000	2023-02-26 15:15	PST	2970	P
USGS	11113000	2023-02-26 15:30	PST	2950	P
USGS	11113000	2023-02-26 15:45	PST	2950	P
USGS	11113000	2023-02-26 16:00	PST	2940	P
USGS	11113000	2023-02-26 16:15	PST	2910	P
USGS	11113000	2023-02-26 16:30	PST	2880	P
USGS	11113000	2023-02-26 16:45	PST	2890	P
USGS	11113000	2023-02-26 17:00	PST	2880	P
USGS	11113000	2023-02-26 17:15	PST	2890	P
USGS	11113000	2023-02-26 17:30	PST	2860	P
USGS	11113000	2023-02-26 17:45	PST	2820	P
USGS	11113000	2023-02-26 18:00	PST	2820	P
USGS	11113000	2023-02-26 18:15	PST	2810	P
USGS	11113000	2023-02-26 18:30	PST	2800	P
USGS	11113000	2023-02-26 18:45	PST	2790	P
USGS	11113000	2023-02-26 19:00	PST	2750	P
USGS	11113000	2023-02-26 19:15	PST	2760	P
USGS	11113000	2023-02-26 19:30	PST	2770	P
USGS	11113000	2023-02-26 19:45	PST	2740	P
USGS	11113000	2023-02-26 20:00	PST	2750	P
USGS	11113000	2023-02-26 20:15	PST	2760	P
USGS	11113000	2023-02-26 20:30	PST	2730	P
USGS	11113000	2023-02-26 20:45	PST	2700	P
USGS	11113000	2023-02-26 21:00	PST	2690	P
USGS	11113000	2023-02-26 21:15	PST	2700	P
USGS	11113000	2023-02-26 21:30	PST	2690	P
USGS	11113000	2023-02-26 21:45	PST	2690	P
USGS	11113000	2023-02-26 22:00	PST	2660	P
USGS	11113000	2023-02-26 22:15	PST	2650	P
USGS	11113000	2023-02-26 22:30	PST	2640	P
USGS	11113000	2023-02-26 22:45	PST	2630	P
USGS	11113000	2023-02-26 23:00	PST	2610	P
USGS	11113000	2023-02-26 23:15	PST	2600	P
USGS	11113000	2023-02-26 23:30	PST	2580	P
USGS	11113000	2023-02-26 23:45	PST	2570	P
USGS	11113000	2023-02-27 00:00	PST	2550	P
USGS	11113000	2023-02-27 00:15	PST	2540	P
USGS	11113000	2023-02-27 00:30	PST	2520	P
USGS	11113000	2023-02-27 00:45	PST	2500	P
USGS	11113000	2023-02-27 01:00	PST	2490	P
USGS	11113000	2023-02-27 01:15	PST	2470	P
USGS	11113000	2023-02-27 01:30	PST	2460	P
USGS	11113000	2023-02-27 01:45	PST	2460	P
USGS	11113000	2023-02-27 02:00	PST	2450	P
USGS	11113000	2023-02-27 02:15	PST	2430	P
USGS	11113000	2023-02-27 02:30	PST	2420	P
USGS	11113000	2023-02-27 02:45	PST	2410	P
USGS	11113000	2023-02-27 03:00	PST	2390	P
USGS	11113000	2023-02-27 03:15	PST	2380	P
USGS	11113000	2023-02-27 03:30	PST	2350	P
USGS	11113000	2023-02-27 03:45	PST	2340	P
USGS	11113000	2023-02-27 04:00	PST	2330	P
USGS	11113000	2023-02-27 04:15	PST	2310	P
USGS	11113000	2023-02-27 04:30	PST	2310	P
USGS	11113000	2023-02-27 04:45	PST	2300	P
USGS	11113000	2023-02-27 05:00	PST	2280	P
USGS	11113000	2023-02-27 05:15	PST	2270	P
USGS	11113000	2023-02-27 05:30	PST	2280	P
USGS	11113000	2023-02-27 05:45	PST	2260	P
USGS	11113000	2023-02-27 06:00	PST	2250	P
USGS	11113000	2023-02-27 06:15	PST	2240	P
USGS	11113000	2023-02-27 06:30	PST	2240	P
USGS	11113000	2023-02-27 06:45	PST	2240	P
USGS	11113000	2023-02-27 07:00	PST	2220	P
USGS	11113000	2023-02-27 07:15	PST	2210	P
USGS	11113000	2023-02-27 07:30	PST	2210	P
USGS	11113000	2023-02-27 07:45	PST	2200	P
USGS	11113000	2023-02-27 08:00	PST	2190	P
USGS	11113000	2023-02-27 08:15	PST	2190	P
USGS	11113000	2023-02-27 08:30	PST	2180	P
USGS	11113000	2023-02-27 08:45	PST	2170	P
USGS	11113000	2023-02-27 09:00	PST	2170	P
USGS	11113000	2023-02-27 09:15	PST	2170	P
USGS	11113000	2023-02-27 09:30	PST	2160	P
USGS	11113000	2023-02-27 09:45	PST	2160	P
USGS	11113000	2023-02-27 10:00	PST	2180	P
USGS	11113000	2023-02-27 10:15	PST	2170	P
USGS	11113000	2023-02-27 10:30	PST	2160	P
USGS	11113000	2023-02-27 10:45	PST	2170	P
USGS	11113000	2023-02-27 11:00	PST	2190	P
USGS	11113000	2023-02-27 11:15	PST	2190	P
USGS	11113000	2023-02-27 11:30	PST	2210	P
USGS	11113000	2023-02-27 11:45	PST	2240	P
USGS	11113000	2023-02-27 12:00	PST	2300	P
USGS	11113000	2023-02-27 12:15	PST	2340	P
USGS	11113000	2023-02-27 12:30	PST	2360	P
USGS	11113000	2023-02-27 12:45	PST	2430	P
USGS	11113000	2023-02-27 13:00	PST	2450	P
USGS	11113000	2023-02-27 13:15	PST	2490	P
USGS	11113000	2023-02-27 13:30	PST	2530	P
USGS	11113000	2023-02-27 13:45	PST	2530	P
USGS	11113000	2023-02-27 14:00	PST	2550	P
USGS	11113000	2023-02-27 14:15	PST	2530	P
USGS	11113000	2023-02-27 14:30	PST	2530	P
USGS	11113000	2023-02-27 14:45	PST	2510	P
USGS	11113000	2023-02-27 15:00	PST	2490	P
USGS	11113000	2023-02-27 15:15	PST	2450	P
USGS	11113000	2023-02-27 15:30	PST	2430	P
USGS	11113000	2023-02-27 15:45	PST	2410	P
USGS	11113000	2023-02-27 16:00	PST	2390	P
USGS	11113000	2023-02-27 16:15	PST	2360	P
USGS	11113000	2023-02-27 16:30	PST	2290	P
USGS	11113000	2023-02-27 16:45	PST	2290	P
USGS	11113000	2023-02-27 17:00	PST	2250	P
USGS	11113000	2023-02-27 17:15	PST	2260	P
USGS	11113000	2023-02-27 17:30	PST	2250	P
USGS	11113000	2023-02-27 17:45	PST	2220	P
USGS	11113000	2023-02-27 18:00	PST	2230	P
USGS	11113000	2023-02-27 18:15	PST	2190	P
USGS	11113000	2023-02-27 18:30	PST	2200	P
USGS	11113000	2023-02-27 18:45	PST	2210	P
USGS	11113000	2023-02-27 19:00	PST	2200	P
USGS	11113000	2023-02-27 19:15	PST	2180	P
USGS	11113000	2023-02-27 19:30	PST	2170	P
USGS	11113000	2023-02-27 19:45	PST	2150	P
USGS	11113000	2023-02-27 20:00	PST	2160	P
USGS	11113000	2023-02-27 20:15	PST	2140	P
USGS	11113000	2023-02-27 20:30	PST	2130	P
USGS	11113000	2023-02-27 20:45	PST	2110	P
USGS	11113000	2023-02-27 21:00	PST	2120	P
USGS	11113000	2023-02-27 21:15	PST	2100	P
USGS	11113000	2023-02-27 21:30	PST	2090	P
USGS	11113000	2023-02-27 21:45	PST	2070	P
USGS	11113000	2023-02-27 22:00	PST	2080	P
USGS	11113000	2023-02-27 22:15	PST	2050	P
USGS	11113000	2023-02-27 22:30	PST	2040	P
USGS	11113000	2023-02-27 22:45	PST	2040	P
USGS	11113000	2023-02-27 23:00	PST	2040	P
USGS	11113000	2023-02-27 23:15	PST	2020	P
USGS	11113000	2023-02-27 23:30	PST	1990	P
USGS	11113000	2023-02-27 23:45	PST	2000	P
USGS	11113000	2023-02-28 00:00	PST	1980	P
USGS	11113000	2023-02-28 00:15	PST	1970	P
USGS	11113000	2023-02-28 00:30	PST	1940	P
USGS	11113000	2023-02-28 00:45	PST	1950	P
USGS	11113000	2023-02-28 01:00	PST	1940	P
USGS	11113000	2023-02-28 01:15	PST	1910	P
USGS	11113000	2023-02-28 01:30	PST	1890	P
USGS	11113000	2023-02-28 01:45	PST	1880	P
USGS	11113000	2023-02-28 02:00	PST	1870	P
USGS	11113000	2023-02-28 02:15	PST	1840	P
USGS	11113000	2023-02-28 02:30	PST	1820	P
USGS	11113000	2023-02-28 02:45	PST	1820	P
USGS	11113000	2023-02-28 03:00	PST	1800	P
USGS	11113000	2023-02-28 03:15	PST	1780	P
USGS	11113000	2023-02-28 03:30	PST	1750	P
USGS	11113000	2023-02-28 03:45	PST	1760	P
USGS	11113000	2023-02-28 04:00	PST	1740	P
USGS	11113000	2023-02-28 04:15	PST	1740	P
USGS	11113000	2023-02-28 04:30	PST	1720	P
USGS	11113000	2023-02-28 04:45	PST	1710	P
USGS	11113000	2023-02-28 05:00	PST	1700	P
USGS	11113000	2023-02-28 05:15	PST	1690	P
USGS	11113000	2023-02-28 05:30	PST	1660	P
USGS	11113000	2023-02-28 05:45	PST	1670	P
USGS	11113000	2023-02-28 06:00	PST	1660	P
USGS	11113000	2023-02-28 06:15	PST	1640	P
USGS	11113000	2023-02-28 06:30	PST	1630	P
USGS	11113000	2023-02-28 06:45	PST	1610	P
USGS	11113000	2023-02-28 07:00	PST	1610	P
USGS	11113000	2023-02-28 07:15	PST	1590	P
USGS	11113000	2023-02-28 07:30	PST	1590	P
USGS	11113000	2023-02-28 07:45	PST	1580	P
USGS	11113000	2023-02-28 08:00	PST	1580	P
USGS	11113000	2023-02-28 08:15	PST	1570	P
USGS	11113000	2023-02-28 08:30	PST	1560	P
USGS	11113000	2023-02-28 08:45	PST	1550	P
USGS	11113000	2023-02-28 09:00	PST	1540	P
USGS	11113000	2023-02-28 09:15	PST	1540	P
USGS	11113000	2023-02-28 09:30	PST	1480	P
USGS	11113000	2023-02-28 09:45	PST	1470	P
USGS	11113000	2023-02-28 10:00	PST	1450	P
USGS	11113000	2023-02-28 10:15	PST	1450	P
USGS	11113000	2023-02-28 10:30	PST	1420	P
USGS	11113000	2023-02-28 10:45	PST	1430	P
USGS	11113000	2023-02-28 11:00	PST	1410	P
USGS	11113000	2023-02-28 11:15	PST	1400	P
USGS	11113000	2023-02-28 11:30	PST	1390	P
USGS	11113000	2023-02-28 11:45	PST	1390	P
USGS	11113000	2023-02-28 12:00	PST	1370	P
USGS	11113000	2023-02-28 12:15	PST	1370	P
USGS	11113000	2023-02-28 12:30	PST	1370	P
USGS	11113000	2023-02-28 12:45	PST	1360	P
USGS	11113000	2023-02-28 13:00	PST	1360	P
USGS	11113000	2023-02-28 13:15	PST	1360	P
USGS	11113000	2023-02-28 13:30	PST	1350	P
USGS	11113000	2023-02-28 13:45	PST	1340	P
USGS	11113000	2023-02-28 14:00	PST	1320	P
USGS	11113000	2023-02-28 14:15	PST	1320	P
USGS	11113000	2023-02-28 14:30	PST	1320	P
USGS	11113000	2023-02-28 14:45	PST	1320	P
USGS	11113000	2023-02-28 15:00	PST	1320	P
USGS	11113000	2023-02-28 15:15	PST	1320	P
USGS	11113000	2023-02-28 15:30	PST	1330	P
USGS	11113000	2023-02-28 15:45	PST	1320	P
USGS	11113000	2023-02-28 16:00	PST	1320	P
USGS	11113000	2023-02-28 16:15	PST	1320	P
USGS	11113000	2023-02-28 16:30	PST	1320	P
USGS	11113000	2023-02-28 16:45	PST	1320	P
USGS	11113000	2023-02-28 17:00	PST	1320	P
USGS	11113000	2023-02-28 17:15	PST	1320	P
USGS	11113000	2023-02-28 17:30	PST	1330	P
USGS	11113000	2023-02-28 17:45	PST	1320	P
USGS	11113000	2023-02-28 18:00	PST	1320	P
USGS	11113000	2023-02-28 18:15	PST	1320	P
USGS	11113000	2023-02-28 18:30	PST	1330	P
USGS	11113000	2023-02-28 18:45	PST	1330	P
USGS	11113000	2023-02-28 19:00	PST	1330	P
USGS	11113000	2023-02-28 19:15	PST	1330	P
USGS	11113000	2023-02-28 19:30	PST	1340	P
USGS	11113000	2023-02-28 19:45	PST	1340	P
USGS	11113000	2023-02-28 20:00	PST	1340	P
USGS	11113000	2023-02-28 20:15	PST	1330	P
USGS	11113000	2023-02-28 20:30	PST	1340	P
USGS	11113000	2023-02-28 20:45	PST	1370	P
USGS	11113000	2023-02-28 21:00	PST	1400	P
USGS	11113000	2023-02-28 21:15	PST	1420	P
USGS	11113000	2023-02-28 21:30	PST	1460	P
USGS	11113000	2023-02-28 21:45	PST	1490	P
USGS	11113000	2023-02-28 22:00	PST	1500	P
USGS	11113000	2023-02-28 22:15	PST	1500	P
USGS	11113000	2023-02-28 22:30	PST	1540	P
USGS	11113000	2023-02-28 22:45	PST	1540	P
USGS	11113000	2023-02-28 23:00	PST	1540	P
USGS	11113000	2023-02-28 23:15	PST	1530	P
USGS	11113000	2023-02-28 23:30	PST	1540	P
USGS	11113000	2023-02-28 23:45	PST	1560	P
USGS	11113000	2023-03-01 00:00	PST	1580	P
USGS	11113000	2023-03-01 00:15	PST	1570	P
USGS	11113000	2023-03-01 00:30	PST	1570	P
USGS	11113000	2023-03-01 00:45	PST	1550	P
USGS	11113000	2023-03-01 01:00	PST	1550	P
USGS	11113000	2023-03-01 01:15	PST	1560	P
USGS	11113000	2023-03-01 01:30	PST	1540	P
USGS	11113000	2023-03-01 01:45	PST	1550	P
USGS	11113000	2023-03-01 02:00	PST	1560	P
USGS	11113000	2023-03-01 02:15	PST	1600	P
USGS	11113000	2023-03-01 02:30	PST	1650	P
USGS	11113000	2023-03-01 02:45	PST	1770	P
USGS	11113000	2023-03-01 03:00	PST	1890	P
USGS	11113000	2023-03-01 03:15	PST	1990	P
USGS	11113000	2023-03-01 03:30	PST	1960	P
USGS	11113000	2023-03-01 03:45	PST	2010	P
USGS	11113000	2023-03-01 04:00	PST	2000	P
USGS	11113000	2023-03-01 04:15	PST	2030	P
USGS	11113000	2023-03-01 04:30	PST	2060	P
USGS	11113000	2023-03-01 04:45	PST	2060	P
USGS	11113000	2023-03-01 05:00	PST	2060	P
USGS	11113000	2023-03-01 05:15	PST	2040	P
USGS	11113000	2023-03-01 05:30	PST	2000	P
USGS	11113000	2023-03-01 05:45	PST	1940	P
USGS	11113000	2023-03-01 06:00	PST	1870	P
USGS	11113000	2023-03-01 06:15	PST	1860	P
USGS	11113000	2023-03-01 06:30	PST	1810	P
USGS	11113000	2023-03-01 06:45	PST	1790	P
USGS	11113000	2023-03-01 07:00	PST	1780	P
USGS	11113000	2023-03-01 07:15	PST	1760	P
USGS	11113000	2023-03-01 07:30	PST	1760	P
USGS	11113000	2023-03-01 07:45	PST	1730	P
USGS	11113000	2023-03-01 08:00	PST	1760	P
USGS	11113000	2023-03-01 08:15	PST	1730	P
USGS	11113000	2023-03-01 08:30	PST	1710	P
USGS	11113000	2023-03-01 08:45	PST	1690	P
USGS	11113000	2023-03-01 09:00	PST	1670	P
USGS	11113000	2023-03-01 09:15	PST	1670	P
USGS	11113000	2023-03-01 09:30	PST	1670	P
USGS	11113000	2023-03-01 09:45	PST	1680	P
