Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
99,Santa Monica,Los Angeles Basin,4/28/2021,118,0.23, ,0.00, ,696,R,10.1, ,78.7, ,49.6, ,64.4, ,83, ,21, ,49, ,44.9, ,4.5, ,107.3, ,62.1, 
99,Santa Monica,Los Angeles Basin,4/29/2021,119,0.23, ,0.00, ,694,R,10.3, ,79.3, ,55.7, ,67.2, ,63, ,33, ,45, ,45.3, ,3.7, ,89.0, ,63.4, 
99,Santa Monica,Los Angeles Basin,4/30/2021,120,0.24, ,0.00, ,692,R,11.1, ,83.5,Y,57.9, ,68.0, ,92, ,26, ,47, ,47.3, ,3.6, ,85.6, ,64.7, 
99,Santa Monica,Los Angeles Basin,5/1/2021,121,0.18, ,0.00, ,616, ,14.5, ,68.7, ,53.5, ,60.5, ,94, ,66, ,81, ,54.6, ,3.3, ,78.3, ,64.9, 
99,Santa Monica,Los Angeles Basin,5/2/2021,122,0.19, ,0.00, ,629, ,12.9, ,67.8, ,54.6, ,60.8, ,83, ,58, ,71, ,51.2, ,4.0, ,95.8, ,65.2, 
99,Santa Monica,Los Angeles Basin,5/3/2021,123,0.19, ,0.00, ,679, ,13.6, ,66.1, ,53.8, ,59.7, ,90, ,68, ,77, ,52.7, ,3.8, ,90.4, ,64.9, 
99,Santa Monica,Los Angeles Basin,5/4/2021,124,0.20, ,0.00, ,683, ,15.6, ,70.2, ,54.8, ,62.0, ,95, ,66, ,82, ,56.5, ,3.4, ,81.6, ,65.4, 
99,Santa Monica,Los Angeles Basin,5/5/2021,125,0.19, ,0.00, ,646, ,15.5, ,69.5, ,55.1, ,60.6, ,95, ,70, ,86, ,56.3, ,3.5, ,84.7, ,66.4, 
99,Santa Monica,Los Angeles Basin,5/6/2021,126,0.14, ,0.00, ,478, ,14.6, ,66.2, ,54.9, ,59.1, ,95, ,69, ,85, ,54.6, ,3.6, ,85.4, ,66.4, 
99,Santa Monica,Los Angeles Basin,5/7/2021,127,0.15, ,0.00, ,524, ,13.9, ,66.1, ,55.6, ,59.8, ,93, ,65, ,79, ,53.3, ,4.0, ,95.9, ,66.1, 
99,Santa Monica,Los Angeles Basin,5/8/2021,128,0.18,R,0.00, ,614, ,13.9, ,67.2, ,55.7, ,61.3, ,86, ,64, ,75, ,53.4, ,3.7, ,88.4, ,66.1, 
99,Santa Monica,Los Angeles Basin,5/9/2021,129,0.16, ,0.00, ,527, ,14.5, ,68.4, ,54.8, ,61.4, ,88, ,63, ,78, ,54.5, ,4.3, ,102.5, ,66.0, 
99,Santa Monica,Los Angeles Basin,5/10/2021,130,0.08, ,0.00, ,314, ,15.3, ,65.5, ,54.7, ,60.4, ,95, ,73, ,85, ,55.9, ,3.1, ,75.4, ,66.1, 
99,Santa Monica,Los Angeles Basin,5/11/2021,131,0.15,R,0.00, ,529, ,14.9, ,68.2, ,54.5, ,61.3, ,94, ,66, ,81, ,55.3, ,4.2, ,100.6, ,65.6, 
99,Santa Monica,Los Angeles Basin,5/12/2021,132,0.12, ,0.00, ,431, ,15.0, ,66.3, ,58.1, ,60.8, ,89, ,73, ,82, ,55.4, ,4.0, ,96.8, ,66.1, 
99,Santa Monica,Los Angeles Basin,5/13/2021,133,0.05, ,0.00, ,216, ,15.3, ,63.3, ,57.2, ,59.6, ,94, ,80, ,88, ,56.0, ,3.4, ,80.9, ,65.8, 
99,Santa Monica,Los Angeles Basin,5/14/2021,134,0.15, ,0.00, ,529, ,14.5, ,66.3, ,56.6, ,60.0, ,95, ,66, ,82, ,54.4, ,3.7, ,89.7, ,65.6, 
99,Santa Monica,Los Angeles Basin,5/15/2021,135,0.15, ,0.00, ,500, ,13.3, ,66.9, ,58.1, ,61.1, ,82, ,57, ,72, ,52.1, ,4.1, ,97.4, ,66.2, 
99,Santa Monica,Los Angeles Basin,5/16/2021,136,0.11, ,0.00, ,395, ,13.4, ,64.4, ,56.2, ,59.3, ,90, ,68, ,78, ,52.4, ,3.8, ,92.3, ,66.0, 
99,Santa Monica,Los Angeles Basin,5/17/2021,137,0.17, ,0.00, ,567, ,13.7, ,66.6, ,55.5, ,60.1, ,90, ,61, ,77, ,52.9, ,4.0, ,96.6, ,66.0, 
99,Santa Monica,Los Angeles Basin,5/18/2021,138,0.19, ,0.00, ,646, ,14.3, ,67.0, ,55.1, ,60.9, ,91, ,64, ,78, ,54.1, ,3.5, ,83.6, ,66.2, 
99,Santa Monica,Los Angeles Basin,5/19/2021,139,0.17,R,0.00, ,550, ,14.1, ,68.8, ,54.6, ,61.3, ,90, ,53, ,76, ,53.7, ,3.5, ,83.7, ,66.4, 
99,Santa Monica,Los Angeles Basin,5/20/2021,140,0.20, ,0.00, ,660, ,12.0, ,67.1, ,52.5, ,59.7, ,88, ,47, ,68, ,49.3, ,4.2, ,100.0, ,66.2, 
99,Santa Monica,Los Angeles Basin,5/21/2021,141,0.23, ,0.00, ,725, ,10.2,Y,71.7, ,50.4, ,58.7, ,82, ,33, ,60,Y,45.0,Y,5.6, ,135.3, ,65.4, 
99,Santa Monica,Los Angeles Basin,5/22/2021,142,0.20, ,0.00, ,682, ,10.9,Y,63.2, ,49.0, ,56.5, ,85, ,55, ,70,Y,46.9,Y,4.1, ,97.2, ,64.9, 
99,Santa Monica,Los Angeles Basin,5/23/2021,143,0.21, ,0.00, ,717, ,11.3,Y,65.4, ,50.5, ,58.1, ,82, ,56, ,68,Y,47.7,Y,4.2, ,100.2, ,65.0, 
99,Santa Monica,Los Angeles Basin,5/24/2021,144,0.23,H,0.00, ,727, ,10.9,Y,78.0,Y,52.3, ,66.1,H,77,H,34,H,50,Y,46.7,Y,3.5, ,83.1, ,65.4, 
99,Santa Monica,Los Angeles Basin,5/25/2021,145,0.22, ,0.00, ,684, ,14.8, ,75.8,Y,57.7, ,66.1, ,86, ,52, ,68, ,55.1, ,3.3, ,79.1, ,66.7, 
99,Santa Monica,Los Angeles Basin,5/26/2021,146,0.21, ,0.00, ,689, ,14.9, ,73.4, ,58.4, ,63.6, ,83, ,58, ,74, ,55.2, ,4.0, ,96.3, ,67.5, 
99,Santa Monica,Los Angeles Basin,5/27/2021,147,0.20, ,0.00, ,679, ,13.9, ,67.3, ,54.5, ,61.2, ,89, ,65, ,76, ,53.4, ,4.0, ,96.8, ,67.9, 
99,Santa Monica,Los Angeles Basin,5/28/2021,148,0.18, ,0.00, ,633, ,14.4, ,67.0, ,53.6, ,59.9, ,92, ,66, ,81, ,54.2, ,3.5, ,83.3, ,67.2, 
99,Santa Monica,Los Angeles Basin,5/29/2021,149,0.12, ,0.00, ,436, ,14.4, ,67.1, ,56.8, ,60.4, ,90, ,68, ,80, ,54.3, ,3.4, ,81.1, ,66.9, 
99,Santa Monica,Los Angeles Basin,5/30/2021,150,0.15, ,0.00, ,509, ,14.6, ,66.7, ,57.7, ,61.4, ,88, ,68, ,79, ,54.6, ,3.7, ,89.9, ,66.6, 
99,Santa Monica,Los Angeles Basin,5/31/2021,151,0.15, ,0.00, ,512, ,15.6, ,67.2, ,58.7, ,61.7, ,93, ,73, ,83, ,56.5, ,3.5, ,83.0, ,66.9, 
99,Santa Monica,Los Angeles Basin,6/1/2021,152,0.13, ,0.00, ,452, ,15.9, ,66.9, ,57.2, ,60.2, ,95, ,77, ,90, ,57.1, ,3.4, ,82.0, ,67.2, 
99,Santa Monica,Los Angeles Basin,6/2/2021,153,0.13, ,0.00, ,461, ,15.9, ,64.9, ,57.1, ,59.8, ,95, ,80, ,90, ,57.0, ,3.1, ,73.6, ,67.2, 
99,Santa Monica,Los Angeles Basin,6/3/2021,154,0.19, ,0.00, ,642, ,16.3, ,68.4, ,57.8, ,62.5, ,95, ,71, ,84, ,57.7, ,3.8, ,91.2, ,67.8, 
99,Santa Monica,Los Angeles Basin,6/4/2021,155,0.20, ,0.00, ,695, ,16.0, ,69.5, ,56.9, ,62.9, ,91, ,68, ,81, ,57.2, ,3.6, ,86.4, ,68.4, 
99,Santa Monica,Los Angeles Basin,6/5/2021,156,0.20, ,0.00, ,669, ,15.7, ,70.0, ,59.8, ,63.5, ,91, ,63, ,78, ,56.6, ,3.9, ,94.2, ,68.9, 
99,Santa Monica,Los Angeles Basin,6/6/2021,157,0.19, ,0.00, ,653, ,14.5, ,68.2, ,59.4, ,62.4, ,88, ,62, ,75, ,54.5, ,3.7, ,88.8, ,69.1, 
99,Santa Monica,Los Angeles Basin,6/7/2021,158,0.04, ,0.00, ,178, ,14.6, ,64.2, ,59.0, ,60.8, ,92, ,70, ,80, ,54.6, ,3.0, ,71.5, ,68.0, 
99,Santa Monica,Los Angeles Basin,6/8/2021,159,0.22, ,0.00, ,700, ,13.1, ,69.1, ,57.7, ,62.7, ,80, ,54, ,67, ,51.7, ,4.0, ,95.6, ,67.3, 
99,Santa Monica,Los Angeles Basin,6/9/2021,160,0.23, ,0.00, ,728, ,11.9,Y,69.5, ,54.3, ,62.8, ,76, ,43, ,61,Y,49.2,Y,4.4, ,106.5, ,67.5, 
99,Santa Monica,Los Angeles Basin,6/10/2021,161,0.23, ,0.00, ,746,R,12.1,Y,70.1, ,54.5, ,63.2, ,81, ,44, ,61,Y,49.6,Y,4.3, ,104.0, ,67.0, 
99,Santa Monica,Los Angeles Basin,6/11/2021,162,0.23,R,0.00, ,737, ,13.4, ,71.5, ,54.8, ,63.8, ,86, ,53, ,66, ,52.3, ,3.4, ,80.7, ,67.2, 
99,Santa Monica,Los Angeles Basin,6/12/2021,163,0.23, ,0.00, ,740, ,13.6, ,74.8, ,57.4, ,65.7, ,84, ,47, ,63, ,52.8, ,3.5, ,83.9, ,67.7, 
99,Santa Monica,Los Angeles Basin,6/13/2021,164,0.22,R,0.00, ,744, ,16.4, ,72.4, ,57.5, ,65.0, ,93, ,66, ,78, ,57.9, ,3.3, ,79.3, ,68.3, 
99,Santa Monica,Los Angeles Basin,6/14/2021,165,0.23,R,0.00, ,730, ,16.6, ,76.3, ,59.3, ,68.2,Y,91, ,55, ,71,Y,58.3,Y,3.1, ,73.4, ,68.9, 
99,Santa Monica,Los Angeles Basin,6/15/2021,166,0.22,R,0.00, ,629, ,17.3, ,81.4,Y,61.3, ,70.9,Y,87,H,48,H,67,Y,59.4,Y,2.9, ,70.4, ,69.4, 
99,Santa Monica,Los Angeles Basin,6/16/2021,167,0.22,R,0.00, ,661, ,18.5, ,79.1, ,64.3,Y,69.3,Y,91, ,58, ,75,Y,61.2,Y,3.6, ,86.9, ,70.1, 
99,Santa Monica,Los Angeles Basin,6/17/2021,168,0.19, ,0.00, ,632, ,19.2, ,74.8, ,61.0, ,66.4, ,95, ,70, ,87, ,62.3, ,3.2, ,77.0, ,70.3, 
99,Santa Monica,Los Angeles Basin,6/18/2021,169,0.14, ,0.00, ,476, ,19.2, ,71.3, ,62.6, ,65.2, ,95, ,80, ,90, ,62.4, ,3.4, ,82.7, ,70.3, 
99,Santa Monica,Los Angeles Basin,6/19/2021,170,0.13, ,0.00, ,441, ,18.5, ,69.0, ,62.2, ,64.0, ,95, ,79, ,91, ,61.3, ,3.5, ,84.9, ,70.1, 
99,Santa Monica,Los Angeles Basin,6/20/2021,171,0.13, ,0.00, ,464, ,17.7, ,69.7, ,59.6, ,63.5, ,95, ,76, ,88, ,60.0, ,3.2, ,75.8, ,69.9, 
99,Santa Monica,Los Angeles Basin,6/21/2021,172,0.20, ,0.00, ,664, ,17.4, ,71.2, ,59.4, ,64.5, ,95, ,71, ,84, ,59.6, ,3.6, ,86.4, ,70.0, 
99,Santa Monica,Los Angeles Basin,6/22/2021,173,0.20, ,0.00, ,665, ,17.0, ,70.6, ,58.1, ,64.1, ,94, ,69, ,83, ,58.9, ,3.9, ,92.9, ,70.1, 
99,Santa Monica,Los Angeles Basin,6/23/2021,174,0.22, ,0.00, ,712, ,17.1, ,71.3, ,60.2, ,65.1, ,94, ,68, ,81, ,59.0, ,4.4, ,105.9, ,70.4, 
99,Santa Monica,Los Angeles Basin,6/24/2021,175,0.21, ,0.00, ,692, ,16.4, ,68.3, ,58.7, ,63.1, ,95, ,70, ,83, ,57.8, ,4.1, ,99.3, ,70.0, 
99,Santa Monica,Los Angeles Basin,6/25/2021,176,0.22,R,0.00, ,737, ,16.7, ,69.5, ,56.4, ,64.4, ,95, ,69, ,81, ,58.5, ,3.3, ,78.7, ,69.7, 
99,Santa Monica,Los Angeles Basin,6/26/2021,177,0.22, ,0.00, ,713, ,17.4, ,71.7, ,58.1, ,65.3, ,93, ,70, ,82, ,59.5, ,3.1, ,74.5, ,69.9, 
99,Santa Monica,Los Angeles Basin,6/27/2021,178,0.19, ,0.00, ,653, ,18.7, ,71.6, ,60.3, ,65.5, ,95, ,76, ,87, ,61.5, ,2.8, ,67.5, ,70.2, 
99,Santa Monica,Los Angeles Basin,6/28/2021,179,0.21, ,0.00, ,690, ,19.2, ,71.8, ,61.4, ,66.8, ,95, ,76, ,86, ,62.3, ,3.1, ,75.6, ,70.3, 
99,Santa Monica,Los Angeles Basin,6/29/2021,180,0.17, ,0.00, ,549, ,19.2, ,72.5, ,64.6, ,67.3, ,91, ,75, ,84, ,62.3, ,2.9, ,69.2, ,70.8, 
99,Santa Monica,Los Angeles Basin,6/30/2021,181,0.20, ,0.00, ,629, ,18.7, ,73.1, ,63.8, ,67.0, ,93, ,72, ,83, ,61.7, ,3.3, ,79.9, ,71.0, 
99,Santa Monica,Los Angeles Basin,7/1/2021,182,0.20, ,0.00, ,665, ,19.4, ,73.3, ,63.2, ,67.4, ,95, ,71, ,85, ,62.6, ,3.8, ,91.4, ,71.4, 
99,Santa Monica,Los Angeles Basin,7/2/2021,183,0.18, ,0.00, ,612, ,18.8, ,70.7, ,61.3, ,65.2, ,95, ,77, ,88, ,61.7, ,3.4, ,82.3, ,71.2, 
99,Santa Monica,Los Angeles Basin,7/3/2021,184,0.20, ,0.00, ,654, ,18.3, ,72.0, ,60.0, ,65.8, ,95, ,74, ,85, ,61.0, ,3.3, ,80.2, ,70.9, 
99,Santa Monica,Los Angeles Basin,7/4/2021,185,0.20, ,0.00, ,647, ,18.1, ,72.0, ,61.9, ,65.9, ,93, ,71, ,83, ,60.7, ,3.5, ,83.5, ,71.2, 
99,Santa Monica,Los Angeles Basin,7/5/2021,186,0.20, ,0.00, ,673, ,17.5, ,71.3, ,60.1, ,64.7, ,95, ,70, ,84, ,59.8, ,3.5, ,82.9, ,71.1, 
99,Santa Monica,Los Angeles Basin,7/6/2021,187,0.21, ,0.00, ,682, ,18.0, ,72.2, ,60.1, ,65.7, ,95, ,70, ,83, ,60.5, ,3.3, ,80.2, ,71.1, 
99,Santa Monica,Los Angeles Basin,7/7/2021,188,0.20, ,0.00, ,666, ,18.3, ,71.5, ,60.5, ,65.8, ,93, ,76, ,84, ,60.9, ,3.3, ,79.4, ,71.0, 
99,Santa Monica,Los Angeles Basin,7/8/2021,189,0.18, ,0.00, ,565, ,20.0, ,75.9, ,62.5, ,68.6, ,95, ,70, ,84, ,63.5, ,3.1, ,74.3, ,71.0, 
99,Santa Monica,Los Angeles Basin,7/9/2021,190,0.22, ,0.00, ,676, ,20.4, ,79.0, ,64.8, ,70.0, ,95, ,61, ,82, ,64.1, ,3.4, ,81.8, ,71.4, 
99,Santa Monica,Los Angeles Basin,7/10/2021,191,0.20, ,0.00, ,605, ,20.3, ,77.5, ,65.3, ,70.1, ,95, ,60, ,81, ,63.9, ,3.2, ,76.3, ,71.9, 
99,Santa Monica,Los Angeles Basin,7/11/2021,192,0.21, ,0.00, ,657, ,20.0, ,77.3, ,64.2, ,69.6, ,95, ,67, ,81, ,63.5, ,3.5, ,84.3, ,72.0, 
99,Santa Monica,Los Angeles Basin,7/12/2021,193,0.18, ,0.00, ,561, ,20.3, ,74.2, ,63.8, ,68.6, ,95, ,73, ,85, ,64.0, ,3.4, ,82.3, ,72.0, 
99,Santa Monica,Los Angeles Basin,7/13/2021,194,0.15, ,0.00, ,487, ,20.5, ,76.1, ,64.6, ,68.1, ,95, ,72, ,87, ,64.1, ,3.3, ,79.2, ,71.5, 
99,Santa Monica,Los Angeles Basin,7/14/2021,195,0.20, ,0.00, ,622, ,20.5, ,76.8, ,63.2, ,68.9, ,95, ,69, ,85, ,64.2, ,3.4, ,80.7, ,71.7, 
99,Santa Monica,Los Angeles Basin,7/15/2021,196,0.21, ,0.00, ,656, ,20.2, ,76.2, ,64.3, ,69.4, ,94, ,69, ,82, ,63.8, ,3.9, ,94.2, ,72.3, 
99,Santa Monica,Los Angeles Basin,7/16/2021,197,0.21, ,0.00, ,658, ,19.2, ,74.2, ,63.9, ,68.2, ,94, ,69, ,82, ,62.4, ,3.6, ,85.7, ,72.4, 
99,Santa Monica,Los Angeles Basin,7/17/2021,198,0.21, ,0.00, ,668, ,19.2, ,76.3, ,61.7, ,68.1, ,95, ,68, ,82, ,62.3, ,3.6, ,86.5, ,72.2, 
99,Santa Monica,Los Angeles Basin,7/18/2021,199,0.20,R,0.00, ,578, ,19.2, ,79.7, ,63.9, ,70.5, ,95, ,48, ,75, ,62.4, ,3.3, ,79.8, ,72.2, 
99,Santa Monica,Los Angeles Basin,7/19/2021,200,0.22, ,0.00, ,680, ,19.8, ,78.0, ,64.3, ,70.3, ,95, ,61, ,78, ,63.3, ,3.4, ,82.4, ,72.4, 
99,Santa Monica,Los Angeles Basin,7/20/2021,201,0.22,R,0.00, ,693, ,19.5, ,76.7, ,60.9, ,69.3, ,95, ,65, ,80, ,62.8, ,3.3, ,78.3, ,72.3, 
99,Santa Monica,Los Angeles Basin,7/21/2021,202,0.22,R,0.00, ,676, ,19.5, ,80.4, ,63.8, ,70.5, ,90, ,59, ,76, ,62.7, ,3.1, ,75.3, ,72.4, 
99,Santa Monica,Los Angeles Basin,7/22/2021,203,0.21, ,0.00, ,642, ,19.9, ,77.0, ,65.1, ,70.4, ,91, ,70, ,78, ,63.3, ,3.2, ,75.9, ,72.6, 
99,Santa Monica,Los Angeles Basin,7/23/2021,204,0.21,R,0.00, ,661, ,19.7, ,76.4, ,63.5, ,68.1, ,95, ,69, ,84, ,63.0, ,3.6, ,85.5, ,72.3, 
99,Santa Monica,Los Angeles Basin,7/24/2021,205,0.18,R,0.00, ,576, ,19.3, ,74.5, ,64.0, ,67.8, ,95, ,70, ,83, ,62.5, ,3.5, ,83.9, ,72.5, 
99,Santa Monica,Los Angeles Basin,7/25/2021,206,0.18,R,0.00, ,565, ,19.0, ,74.2, ,63.2, ,67.4, ,93, ,70, ,83, ,62.0, ,3.5, ,82.8, ,72.4, 
99,Santa Monica,Los Angeles Basin,7/26/2021,207,0.08,R,0.14, ,306, ,19.6, ,74.2, ,62.7, ,66.5, ,95, ,75, ,88, ,63.0, ,3.2, ,77.0, ,71.6, 
99,Santa Monica,Los Angeles Basin,7/27/2021,208,0.18, ,0.00, ,590, ,19.2, ,72.4, ,62.9, ,66.2, ,95, ,75, ,87, ,62.4, ,3.6, ,87.0, ,71.2, 
99,Santa Monica,Los Angeles Basin,7/28/2021,209,0.21, ,0.00, ,678, ,18.9, ,74.1, ,61.3, ,67.6, ,95, ,68, ,82, ,61.8, ,3.2, ,76.7, ,71.7, 
99,Santa Monica,Los Angeles Basin,7/29/2021,210,0.21, ,0.00, ,687, ,18.3, ,75.3, ,60.9, ,66.3, ,95, ,63, ,83, ,61.0, ,3.3, ,78.5, ,71.7, 
99,Santa Monica,Los Angeles Basin,7/30/2021,211,0.19,R,0.00, ,655, ,18.2, ,72.3, ,59.9, ,64.8, ,95, ,72, ,87, ,60.8, ,3.3, ,78.9, ,71.2, 
99,Santa Monica,Los Angeles Basin,7/31/2021,212,0.20, ,0.00, ,655, ,17.8, ,72.8, ,60.5, ,65.4, ,95, ,69, ,83, ,60.1, ,3.4, ,80.9, ,71.2, 
99,Santa Monica,Los Angeles Basin,8/1/2021,213,0.22, ,0.00, ,685, ,17.3, ,77.4, ,60.4, ,68.7, ,92, ,55, ,72, ,59.4, ,3.1, ,75.5, ,71.3, 
99,Santa Monica,Los Angeles Basin,8/2/2021,214,0.23, ,0.00, ,698, ,16.8, ,80.5, ,60.7, ,69.8, ,90, ,41, ,67, ,58.5, ,3.0, ,72.5, ,71.3, 
99,Santa Monica,Los Angeles Basin,8/3/2021,215,0.22, ,0.00, ,686, ,17.5, ,77.9, ,61.1, ,68.4, ,90, ,53, ,74, ,59.7, ,3.0, ,73.2, ,71.2, 
99,Santa Monica,Los Angeles Basin,8/4/2021,216,0.21, ,0.00, ,656, ,18.1, ,76.5, ,61.3, ,68.1, ,95, ,56, ,77, ,60.6, ,3.0, ,73.2, ,71.4, 
99,Santa Monica,Los Angeles Basin,8/5/2021,217,0.22, ,0.00, ,670, ,17.9, ,77.1, ,61.8, ,68.6, ,94, ,49, ,75, ,60.3, ,3.2, ,77.8, ,71.6, 
99,Santa Monica,Los Angeles Basin,8/6/2021,218,0.20, ,0.00, ,666, ,19.1, ,74.4, ,62.2, ,67.2, ,94, ,66, ,84, ,62.2, ,3.4, ,81.4, ,71.7, 
99,Santa Monica,Los Angeles Basin,8/7/2021,219,0.19, ,0.00, ,610, ,18.7, ,73.9, ,64.1, ,67.7, ,90, ,68, ,81, ,61.7, ,3.7, ,89.6, ,72.3, 
99,Santa Monica,Los Angeles Basin,8/8/2021,220,0.18, ,0.00, ,589, ,18.5, ,74.6, ,62.7, ,67.1, ,93, ,67, ,82, ,61.3, ,3.7, ,88.0, ,72.6, 
99,Santa Monica,Los Angeles Basin,8/9/2021,221,0.21, ,0.00, ,650, ,18.6, ,76.5, ,61.6, ,67.3, ,95, ,66, ,81, ,61.4, ,3.5, ,83.2, ,72.6, 
99,Santa Monica,Los Angeles Basin,8/10/2021,222,0.20, ,0.00, ,613, ,18.6, ,75.6, ,60.7, ,66.4, ,95, ,65, ,84, ,61.4, ,3.5, ,83.8, ,72.3, 
99,Santa Monica,Los Angeles Basin,8/11/2021,223,0.14, ,0.00, ,422, ,18.1, ,83.2, ,63.4, ,70.1, ,94, ,45, ,72, ,60.6, ,3.3, ,79.8, ,72.1, 
99,Santa Monica,Los Angeles Basin,8/12/2021,224,0.23, ,0.00, ,638, ,17.3, ,85.8,Y,64.1, ,72.7, ,86, ,38, ,63, ,59.5, ,3.2, ,77.8, ,72.0, 
99,Santa Monica,Los Angeles Basin,8/13/2021,225,0.21, ,0.00, ,628, ,18.5, ,81.8, ,62.5, ,70.8, ,95, ,46, ,72, ,61.3, ,3.7, ,89.3, ,72.0, 
99,Santa Monica,Los Angeles Basin,8/14/2021,226,0.19, ,0.00, ,585, ,19.0, ,78.3, ,61.3, ,69.3, ,95, ,65, ,78, ,62.0, ,3.8, ,90.5, ,72.1, 
99,Santa Monica,Los Angeles Basin,8/15/2021,227,0.21, ,0.00, ,614, ,18.6, ,79.5, ,63.0, ,70.1, ,89, ,55, ,74, ,61.5, ,3.3, ,78.7, ,72.1, 
99,Santa Monica,Los Angeles Basin,8/16/2021,228,0.19, ,0.00, ,561, ,20.0, ,80.2, ,63.6, ,70.4, ,95, ,61, ,79, ,63.5, ,3.7, ,89.6, ,72.1, 
99,Santa Monica,Los Angeles Basin,8/17/2021,229,0.19, ,0.00, ,559, ,21.0, ,78.5, ,64.7, ,70.4, ,95, ,67, ,83, ,64.9, ,3.9, ,94.7, ,72.2, 
99,Santa Monica,Los Angeles Basin,8/18/2021,230,0.08, ,0.03, ,279, ,20.5, ,75.3, ,66.8, ,69.4, ,95, ,66, ,84, ,64.2, ,3.7, ,87.6, ,72.0, 
99,Santa Monica,Los Angeles Basin,8/19/2021,231,0.19, ,0.00, ,570, ,17.9, ,77.4, ,63.1, ,69.3, ,95, ,53, ,73, ,60.4, ,3.7, ,88.0, ,71.4, 
99,Santa Monica,Los Angeles Basin,8/20/2021,232,0.17, ,0.00, ,532, ,18.3, ,75.7, ,61.3, ,67.7, ,95, ,64, ,79, ,60.9, ,4.0, ,96.5, ,70.9, 
99,Santa Monica,Los Angeles Basin,8/21/2021,233,0.12, ,0.00, ,397, ,17.8, ,74.2, ,61.6, ,66.7, ,95, ,58, ,80, ,60.2, ,3.4, ,82.5, ,70.4, 
99,Santa Monica,Los Angeles Basin,8/22/2021,234,0.15, ,0.00, ,472, ,16.9, ,73.3, ,60.7, ,66.5, ,88, ,64, ,76, ,58.7, ,4.0, ,96.8, ,69.7, 
99,Santa Monica,Los Angeles Basin,8/23/2021,235,0.15, ,0.00, ,468, ,16.8, ,73.9, ,59.9, ,65.9, ,88, ,62, ,77, ,58.6, ,3.5, ,84.5, ,69.1, 
99,Santa Monica,Los Angeles Basin,8/24/2021,236,0.19, ,0.00, ,608, ,16.9, ,73.7, ,59.1, ,65.6, ,92, ,61, ,79, ,58.8, ,3.8, ,91.3, ,68.8, 
99,Santa Monica,Los Angeles Basin,8/25/2021,237,0.19, ,0.00, ,580, ,17.6, ,77.2, ,59.9, ,67.6, ,92, ,58, ,76, ,59.8, ,3.2, ,77.0, ,69.0, 
99,Santa Monica,Los Angeles Basin,8/26/2021,238,0.21, ,0.00, ,625, ,15.9, ,82.7, ,60.3, ,70.0, ,85, ,44, ,63, ,57.0, ,3.0, ,72.7, ,69.5, 
99,Santa Monica,Los Angeles Basin,8/27/2021,239,0.20, ,0.00, ,636, ,17.3, ,78.7, ,59.7, ,67.7, ,95, ,57, ,75, ,59.4, ,3.1, ,73.6, ,69.3, 
99,Santa Monica,Los Angeles Basin,8/28/2021,240,0.18, ,0.00, ,606, ,18.1, ,71.7, ,57.5, ,64.5, ,95, ,74, ,87, ,60.6, ,3.3, ,80.2, ,69.5, 
99,Santa Monica,Los Angeles Basin,8/29/2021,241,0.18, ,0.00, ,588, ,17.8, ,72.4, ,59.4, ,65.0, ,95, ,68, ,84, ,60.2, ,3.5, ,84.6, ,69.7, 
99,Santa Monica,Los Angeles Basin,8/30/2021,242,0.17, ,0.00, ,548, ,18.7, ,72.1, ,61.6, ,65.9, ,95, ,74, ,86, ,61.6, ,3.5, ,84.2, ,69.7, 
99,Santa Monica,Los Angeles Basin,8/31/2021,243,0.07, ,0.00, ,261, ,18.6, ,73.4, ,62.3, ,65.9, ,94, ,72, ,85, ,61.4, ,3.1, ,73.9, ,69.3, 
99,Santa Monica,Los Angeles Basin,9/1/2021,244,0.11, ,0.00, ,356, ,18.6, ,76.0, ,63.1, ,67.7, ,94, ,61, ,80, ,61.4, ,3.0, ,71.2, ,69.0, 
99,Santa Monica,Los Angeles Basin,9/2/2021,245,0.13, ,0.00, ,433, ,17.9, ,73.7, ,61.7, ,66.4, ,94, ,63, ,81, ,60.4, ,3.6, ,86.9, ,68.8, 
99,Santa Monica,Los Angeles Basin,9/3/2021,246,0.16, ,0.00, ,560, ,17.7, ,70.6, ,60.3, ,64.8, ,95, ,75, ,85, ,60.0, ,3.6, ,86.6, ,68.7, 
99,Santa Monica,Los Angeles Basin,9/4/2021,247,0.20, ,0.00, ,621,R,15.7, ,82.0, ,58.7, ,69.1, ,89, ,38, ,65, ,56.8, ,3.2, ,76.0, ,68.5, 
99,Santa Monica,Los Angeles Basin,9/5/2021,248,0.21, ,0.00, ,589, ,13.2,Y,87.4, ,60.2, ,72.1, ,79, ,25, ,49,Y,51.9,Y,2.7,Y,63.8,Y,68.5, 
99,Santa Monica,Los Angeles Basin,9/6/2021,249,0.18, ,0.00, ,559, ,20.7, ,78.9, ,65.3, ,71.0, ,92, ,63, ,80, ,64.5, ,2.7, ,65.9, ,69.4, 
